      1.0000       0.31535E-02
      1.0000       0.31535E-02
      1.0000       0.31535E-02
     0.99882      -0.45155E-02
     0.89664      -0.15931E-01
     0.71308      -0.19568E-01
     0.53911      -0.15068E-01
     0.42292      -0.83691E-02
     0.37468      -0.13401E-02
     0.39367       0.53264E-02
     0.47362       0.10937E-01
     0.59596       0.13383E-01
     0.71867       0.10820E-01
     0.79168       0.34943E-02
     0.78142      -0.54138E-02
     0.69548      -0.11244E-01
     0.57772      -0.11902E-01
     0.47539      -0.86364E-02
     0.41713      -0.33480E-02
     0.40987       0.14497E-02
     0.43930       0.43326E-02
     0.49058       0.61617E-02
     0.55195       0.60249E-02
     0.59793       0.33457E-02
     0.61434       0.32199E-03
     0.60231      -0.24298E-02
     0.56849      -0.41716E-02
     0.52766      -0.39872E-02
     0.49749      -0.23067E-02
     0.48591      -0.26850E-03
     0.49817       0.25911E-02
     0.53849       0.51061E-02
     0.59245       0.53786E-02
     0.63683       0.35435E-02
     0.65773       0.94114E-03
     0.65505      -0.93615E-03
     0.64316      -0.10429E-02
     0.63454      -0.83933E-03
     0.62439      -0.15569E-02
     0.60546      -0.25638E-02
     0.57893      -0.28469E-02
     0.55615      -0.16444E-02
     0.54763       0.19650E-05
     0.55696       0.20967E-02
     0.58525       0.34752E-02
     0.61505       0.24741E-02
     0.62729       0.19856E-03
     0.62096      -0.11626E-02
     0.60849      -0.14250E-02
     0.59103      -0.23914E-02
     0.56549      -0.25891E-02
     0.54922      -0.82509E-03
     0.54961       0.67150E-03
     0.56396       0.23092E-02
     0.59273       0.32842E-02
     0.62290       0.28618E-02
     0.64986       0.26894E-02
     0.67290       0.17476E-02
     0.67932      -0.52472E-03
     0.66301      -0.27398E-02
     0.62887      -0.39661E-02
     0.59215      -0.31202E-02
     0.57161      -0.10232E-02
     0.57236       0.11420E-02
     0.59212       0.27117E-02
     0.62124       0.31009E-02
     0.65211       0.30808E-02
     0.67852       0.20052E-02
     0.68635      -0.41867E-03
     0.67449      -0.14948E-02
     0.66401      -0.31489E-03
     0.66593       0.38846E-03
     0.66680      -0.23770E-03
     0.66536       0.98072E-04
     0.66805       0.14845E-03
     0.66639      -0.63874E-03
     0.65709      -0.13328E-02
     0.63883      -0.23267E-02
     0.61207      -0.29845E-02
     0.58104      -0.29513E-02
     0.56074      -0.65617E-03
     0.56842       0.20279E-02
     0.59571       0.34404E-02
     0.63372       0.39162E-02
     0.66641       0.24147E-02
     0.68296       0.10693E-02
     0.68823      -0.10023E-03
     0.67973      -0.16206E-02
     0.65862      -0.26172E-02
     0.63249      -0.24029E-02
     0.61555      -0.98871E-03
     0.60895      -0.70042E-03
     0.59860      -0.12485E-02
     0.58689      -0.81623E-03
     0.58550       0.86509E-03
     0.60387       0.27004E-02
     0.63028       0.22473E-02
     0.64304       0.90513E-04
     0.63027      -0.26902E-02
     0.59659      -0.35720E-02
     0.56905      -0.17778E-02
     0.56240       0.24663E-03
     0.57076       0.12102E-02
     0.58290       0.10918E-02
     0.59368       0.13025E-02
     0.60886       0.16175E-02
     0.61925       0.44530E-03
     0.61947      -0.14740E-03
     0.61739      -0.30435E-03
     0.61095      -0.89619E-03
     0.60245      -0.64412E-03
     0.60071       0.24761E-03
     0.60826       0.10523E-02
     0.61978       0.88769E-03
     0.62346      -0.28769E-03
     0.61727      -0.77634E-03
     0.61049      -0.53015E-03
     0.60827       0.18108E-03
     0.61348       0.91798E-03
     0.62414       0.13822E-02
     0.64006       0.19066E-02
     0.65984       0.20051E-02
     0.67702       0.12502E-02
     0.68213      -0.55642E-03
     0.66491      -0.29638E-02
     0.62964      -0.38420E-02
     0.59807      -0.23297E-02
     0.58909       0.48990E-03
     0.60412       0.22520E-02
     0.62803       0.24735E-02
     0.64804       0.13077E-02
     0.64769      -0.12115E-02
     0.62678      -0.25038E-02
     0.60374      -0.18824E-02
     0.58936      -0.10900E-02
     0.57942      -0.11336E-02
     0.56812      -0.13561E-02
     0.55524      -0.13304E-02
     0.54419      -0.61551E-03
     0.54888       0.17941E-02
     0.57830       0.38723E-02
     0.61745       0.39408E-02
     0.65204       0.30460E-02
     0.67295       0.10743E-02
     0.67154      -0.11322E-02
     0.65166      -0.29159E-02
     0.61529      -0.44661E-02
     0.57071      -0.42789E-02
     0.53918      -0.19024E-02
     0.53628       0.11602E-02
     0.55737       0.26759E-02
     0.58289       0.24507E-02
     0.60703       0.26062E-02
     0.63200       0.24056E-02
     0.65117       0.14716E-02
     0.65603      -0.58945E-03
     0.64014      -0.22190E-02
     0.61954      -0.19413E-02
     0.60029      -0.22717E-02
     0.57731      -0.22783E-02
     0.55812      -0.16049E-02
     0.54824      -0.11396E-03
     0.56071       0.25320E-02
     0.59148       0.31651E-02
     0.61707       0.20016E-02
     0.63288       0.13572E-02
     0.64473       0.10597E-02
     0.64986      -0.18177E-03
     0.63852      -0.20775E-02
     0.61240      -0.29198E-02
     0.58548      -0.22966E-02
     0.56842      -0.12939E-02
     0.56104      -0.23523E-03
     0.56704       0.14806E-02
     0.58858       0.26330E-02
     0.61529       0.27557E-02
     0.64324       0.29910E-02
     0.67085       0.22956E-02
     0.68301       0.37929E-04
     0.67352      -0.15068E-02
     0.65849      -0.14997E-02
     0.64105      -0.23186E-02
     0.61714      -0.23433E-02
     0.60049      -0.10266E-02
     0.59862       0.61443E-03
     0.61000       0.14066E-02
     0.62086       0.85234E-03
     0.62858       0.98030E-03
     0.63669       0.50037E-03
     0.63396      -0.76805E-03
     0.62531      -0.70680E-03
     0.61865      -0.87757E-03
     0.60513      -0.18082E-02
     0.58646      -0.19162E-02
     0.56526      -0.24591E-02
     0.54077      -0.21508E-02
     0.52838      -0.18789E-03
     0.53896       0.22101E-02
     0.56780       0.32873E-02
     0.59886       0.28686E-02
     0.62313       0.19398E-02
     0.63616       0.72473E-03
     0.64010       0.17095E-03
     0.64015      -0.30384E-03
     0.63154      -0.14824E-02
     0.61202      -0.22876E-02
     0.59027      -0.19550E-02
     0.57736      -0.47885E-03
     0.58275       0.15389E-02
     0.60499       0.26782E-02
     0.63351       0.29014E-02
     0.65888       0.19064E-02
     0.66565      -0.61240E-03
     0.64873      -0.24223E-02
     0.62193      -0.25911E-02
     0.59818      -0.19335E-02
     0.58478      -0.67224E-03
     0.58150      -0.17928E-03
     0.57785      -0.40571E-03
     0.58025       0.12161E-02
     0.60270       0.27986E-02
     0.62663       0.14097E-02
     0.62871      -0.99295E-03
     0.61278      -0.20488E-02
     0.58986      -0.26065E-02
     0.56455      -0.22439E-02
     0.55037      -0.57714E-03
     0.55385       0.12961E-02
     0.57557       0.29732E-02
     0.60749       0.32231E-02
     0.63420       0.21189E-02
     0.64773       0.64728E-03
     0.64771      -0.63810E-03
     0.63519      -0.18733E-02
     0.61187      -0.25987E-02
     0.58780      -0.20730E-02
     0.57383      -0.66608E-03
     0.57366       0.33343E-03
     0.57613       0.20752E-03
     0.58496       0.19829E-02
     0.61307       0.31622E-02
     0.64071       0.22100E-02
     0.66174       0.19470E-02
     0.67861       0.12362E-02
     0.68522       0.12669E-03
     0.68477      -0.33052E-04
     0.68522       0.34287E-04
     0.67936      -0.11476E-02
     0.66176      -0.19932E-02
     0.64156      -0.19196E-02
     0.62258      -0.19110E-02
     0.60472      -0.14743E-02
     0.59686      -0.75902E-04
     0.60230       0.93302E-03
     0.61555       0.15052E-02
     0.63029       0.10607E-02
     0.63349      -0.57158E-03
     0.62056      -0.19582E-02
     0.59473      -0.29832E-02
     0.56441      -0.25898E-02
     0.54595      -0.85007E-03
     0.54526       0.74563E-03
     0.55707       0.16576E-02
     0.57627       0.22128E-02
     0.60026       0.25143E-02
     0.62369       0.17844E-02
     0.63312      -0.16013E-03
     0.62564      -0.12765E-02
     0.61384      -0.11791E-02
     0.60274      -0.11254E-02
     0.59325      -0.64597E-03
     0.59070       0.29372E-03
     0.59327       0.29516E-03
     0.59325       0.19917E-03
     0.59833       0.10307E-02
     0.60889       0.10160E-02
     0.61497       0.22851E-03
     0.61621       0.12074E-03
     0.62088       0.55299E-03
     0.62531      -0.83975E-04
     0.61953      -0.11309E-02
     0.60837      -0.88809E-03
     0.60530       0.19299E-03
     0.60859       0.34040E-03
     0.60919      -0.13183E-03
     0.60223      -0.10562E-02
     0.58980      -0.10547E-02
     0.58360      -0.11146E-03
     0.58770       0.99777E-03
     0.60750       0.29512E-02
     0.64640       0.42235E-02
     0.68412       0.27516E-02
     0.70065       0.49947E-03
     0.69746      -0.11914E-02
     0.67757      -0.25730E-02
     0.64951      -0.25381E-02
     0.62748      -0.16969E-02
     0.61442      -0.73182E-03
     0.61344       0.57145E-03
     0.62551       0.17531E-02
     0.64837       0.25125E-02
     0.67101       0.15514E-02
     0.67852      -0.13281E-03
     0.67398      -0.69550E-03
     0.66465      -0.11750E-02
     0.64925      -0.17292E-02
     0.63295      -0.13572E-02
     0.62371      -0.49311E-03
     0.62006      -0.31915E-03
     0.61686      -0.19868E-03
     0.61893       0.57008E-03
     0.62497       0.39291E-03
     0.62366      -0.68267E-03
     0.61364      -0.12342E-02
     0.60049      -0.13477E-02
     0.58807      -0.10214E-02
     0.58182      -0.29914E-04
     0.58959       0.16793E-02
     0.61115       0.24171E-02
     0.63444       0.23356E-02
     0.65900       0.25170E-02
     0.68059       0.14129E-02
     0.68541      -0.58212E-03
     0.67248      -0.19543E-02
     0.64767      -0.31410E-02
     0.61166      -0.39461E-02
     0.57458      -0.30393E-02
     0.55673      -0.26904E-03
     0.56546       0.18440E-02
     0.58998       0.31660E-02
     0.62719       0.39095E-02
     0.65668       0.14316E-02
     0.65600      -0.12001E-02
     0.64327      -0.12113E-02
     0.63203      -0.13878E-02
     0.61637      -0.14787E-02
     0.60785      -0.89578E-04
     0.60855      -0.41795E-04
     0.60646      -0.49522E-04
     0.60919       0.38552E-03
     0.60731      -0.77761E-03
     0.59963      -0.27471E-03
     0.60365       0.77866E-03
     0.61065       0.34067E-03
     0.61335       0.19530E-03
     0.61502      -0.42299E-04
     0.60868      -0.13486E-02
     0.59226      -0.16244E-02
     0.58126      -0.49035E-03
     0.57748      -0.24344E-03
     0.57599       0.24508E-03
     0.58271       0.99879E-03
     0.59125       0.61945E-03
     0.59564       0.22566E-03
     0.59653      -0.14945E-03
     0.59465      -0.24438E-03
     0.59358      -0.49800E-04
     0.59427       0.18628E-03
     0.59709       0.39484E-03
     0.59828      -0.12945E-03
     0.59379      -0.29517E-03
     0.59815       0.14931E-02
     0.61691       0.18830E-02
     0.62672       0.68524E-04
     0.61924      -0.14258E-02
     0.60074      -0.22363E-02
     0.57899      -0.18577E-02
     0.56948       0.24696E-04
     0.57834       0.16686E-02
     0.60370       0.33315E-02
     0.64053       0.36086E-02
     0.66869       0.18317E-02
     0.67663      -0.12970E-03
     0.66955      -0.94716E-03
     0.65885      -0.11101E-02
     0.64380      -0.19652E-02
     0.62052      -0.25329E-02
     0.59687      -0.19475E-02
     0.58711       0.24150E-03
     0.60506       0.30430E-02
     0.64238       0.38245E-02
     0.67455       0.22218E-02
     0.68714       0.22594E-03
     0.68212      -0.12605E-02
