0.0000000000 	 82961000.0000000000 	 30000.0000000000 	 9000.0000000000  
0.0100000000 	 82960951.3742103577 	 29999.4454617762 	 9024.8560035445  
0.0200000000 	 82960902.6141556501 	 29999.0260976962 	 9049.6439196220  
0.0300000000 	 82960853.7202039808 	 29998.7413180596 	 9074.3641538497  
0.0400000000 	 82960804.6927212626 	 29998.5905363241 	 9099.0171097816  
0.0500000000 	 82960755.5320712328 	 29998.5731690899 	 9123.6031889197  
0.0600000000 	 82960706.2386154383 	 29998.6886360828 	 9148.1227907244  
0.0700000000 	 82960656.8127132952 	 29998.9363601384 	 9172.5763126252  
0.0800000000 	 82960607.2547220439 	 29999.3157671860 	 9196.9641500313  
0.0900000000 	 82960557.5649968237 	 29999.8262862325 	 9221.2866963420  
0.1000000000 	 82960507.7438906133 	 30000.4673493465 	 9245.5443429576  
0.1100000000 	 82960457.7917543054 	 30001.2383916425 	 9269.7374792893  
0.1200000000 	 82960407.7089366615 	 30002.1388512653 	 9293.8664927698  
0.1300000000 	 82960357.4957843721 	 30003.1681693741 	 9317.9317688636  
0.1400000000 	 82960307.1526420265 	 30004.3257901273 	 9341.9336910774  
0.1500000000 	 82960256.6798521578 	 30005.6111606665 	 9365.8726409702  
0.1600000000 	 82960206.0777552277 	 30007.0237311013 	 9389.7489981631  
0.1700000000 	 82960155.3466896564 	 30008.5629544943 	 9413.5631403502  
0.1800000000 	 82960104.4869918078 	 30010.2282868453 	 9437.3154433079  
0.1900000000 	 82960053.4989960194 	 30012.0191870765 	 9461.0062809052  
0.2000000000 	 82960002.3830346167 	 30013.9351170171 	 9484.6360251138  
0.2100000000 	 82959951.1394379288 	 30015.9755413888 	 9508.2050460175  
0.2200000000 	 82959899.7685342431 	 30018.1399277901 	 9531.7137118228  
0.2300000000 	 82959848.2706498951 	 30020.4277466821 	 9555.1623888678  
0.2400000000 	 82959796.6461092234 	 30022.8384713736 	 9578.5514416328  
0.2500000000 	 82959744.8952345997 	 30025.3715780059 	 9601.8812327494  
0.2600000000 	 82959693.0183464438 	 30028.0265455388 	 9625.1521230103  
0.2700000000 	 82959641.0157632232 	 30030.8028557357 	 9648.3644713790  
0.2800000000 	 82959588.8878014535 	 30033.6999931492 	 9671.5186349992  
0.2900000000 	 82959536.6347757280 	 30036.7174451067 	 9694.6149692044  
0.3000000000 	 82959484.2569987327 	 30039.8547016959 	 9717.6538275273  
0.3100000000 	 82959431.7547812313 	 30043.1112557510 	 9740.6355617091  
0.3200000000 	 82959379.1284320801 	 30046.4866028379 	 9763.5605217091  
0.3300000000 	 82959326.3782582730 	 30049.9802412407 	 9786.4290557135  
0.3400000000 	 82959273.5045648813 	 30053.5916719471 	 9809.2415101454  
0.3500000000 	 82959220.5076551288 	 30057.3203986350 	 9831.9982296732  
0.3600000000 	 82959167.3878303766 	 30061.1659276580 	 9854.6995572204  
0.3700000000 	 82959114.1453901231 	 30065.1277680321 	 9877.3458339742  
0.3800000000 	 82959060.7806320339 	 30069.2054314219 	 9899.9373993948  
0.3900000000 	 82959007.2938519418 	 30073.3984321264 	 9922.4745912247  
0.4000000000 	 82958953.6853438318 	 30077.7062870663 	 9944.9577454969  
0.4100000000 	 82958899.9553999007 	 30082.1285157694 	 9967.3871965446  
0.4200000000 	 82958846.1043105274 	 30086.6646403580 	 9989.7632770096  
0.4300000000 	 82958792.1323643029 	 30091.3141855353 	 10012.0863178512  
0.4400000000 	 82958738.0398480147 	 30096.0766785716 	 10034.3566483552  
0.4500000000 	 82958683.8270466775 	 30100.9516492919 	 10056.5745961424  
0.4600000000 	 82958629.4942435324 	 30105.9386300619 	 10078.7404871774  
0.4700000000 	 82958575.0417200625 	 30111.0371557752 	 10100.8546457771  
0.4800000000 	 82958520.4697560072 	 30116.2467638406 	 10122.9173946194  
0.4900000000 	 82958465.7786293477 	 30121.5669941684 	 10144.9290547519  
0.5000000000 	 82958410.9686163366 	 30126.9973891583 	 10166.8899456001  
0.5100000000 	 82958356.0399914980 	 30132.5374936857 	 10188.8003849761  
0.5200000000 	 82958300.9930276424 	 30138.1868550896 	 10210.6606890870  
0.5300000000 	 82958245.8279958665 	 30143.9450231598 	 10232.4711725431  
0.5400000000 	 82958190.5451655835 	 30149.8115501238 	 10254.2321483664  
0.5500000000 	 82958135.1448044926 	 30155.7859906347 	 10275.9439279989  
0.5600000000 	 82958079.6271786243 	 30161.8679017585 	 10297.6068213106  
0.5700000000 	 82958023.9925523400 	 30168.0568429617 	 10319.2211366081  
0.5800000000 	 82957968.2411883175 	 30174.3523760986 	 10340.7871806425  
0.5900000000 	 82957912.3733475804 	 30180.7540653996 	 10362.3052586175  
