0 	 0.693750 
1 	 0.628884 
2 	 0.690831 
3 	 0.632207 
4 	 0.688263 
5 	 0.635089 
6 	 0.685983 
7 	 0.637615 
8 	 0.683944 
9 	 0.639847 
10 	 0.682111 
11 	 0.641834 
12 	 0.680454 
13 	 0.643611 
14 	 0.678952 
15 	 0.645209 
16 	 0.677586 
17 	 0.646651 
18 	 0.676341 
19 	 0.647956 
20 	 0.675203 
21 	 0.649139 
22 	 0.674162 
23 	 0.650216 
24 	 0.673208 
25 	 0.651197 
26 	 0.672333 
27 	 0.652092 
28 	 0.671529 
29 	 0.652910 
30 	 0.670791 
31 	 0.653658 
32 	 0.670112 
33 	 0.654343 
34 	 0.669487 
35 	 0.654971 
36 	 0.668912 
37 	 0.655547 
38 	 0.668383 
39 	 0.656076 
40 	 0.667896 
41 	 0.656561 
42 	 0.667447 
43 	 0.657006 
44 	 0.667033 
45 	 0.657416 
46 	 0.666652 
47 	 0.657792 
48 	 0.666301 
49 	 0.658139 
50 	 0.665977 
51 	 0.658457 
52 	 0.665679 
53 	 0.658750 
54 	 0.665404 
55 	 0.659019 
56 	 0.665150 
57 	 0.659267 
58 	 0.664916 
59 	 0.659496 
60 	 0.664701 
61 	 0.659706 
62 	 0.664502 
63 	 0.659899 
64 	 0.664319 
65 	 0.660078 
66 	 0.664151 
67 	 0.660242 
68 	 0.663995 
69 	 0.660393 
70 	 0.663852 
71 	 0.660532 
72 	 0.663719 
73 	 0.660660 
74 	 0.663597 
75 	 0.660778 
76 	 0.663485 
77 	 0.660887 
78 	 0.663382 
79 	 0.660987 
80 	 0.663286 
81 	 0.661079 
82 	 0.663198 
83 	 0.661164 
84 	 0.663117 
85 	 0.661243 
86 	 0.663042 
87 	 0.661315 
88 	 0.662973 
89 	 0.661382 
90 	 0.662910 
91 	 0.661443 
92 	 0.662851 
93 	 0.661499 
94 	 0.662797 
95 	 0.661551 
96 	 0.662747 
97 	 0.661599 
98 	 0.662702 
99 	 0.661643 
100 	 0.662659 
