0.600000 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	0.583333 	
0.608279 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	0.589004 	
0.615836 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	0.594048 	
0.622789 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	0.598580 	
0.629226 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	0.602686 	
0.635218 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	0.606434 	
0.640824 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	0.609877 	
0.646090 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	0.613057 	
0.651055 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	0.616008 	
0.655751 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	0.618758 	
0.660206 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	0.621330 	
0.664444 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	0.623745 	
0.668485 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	0.626020 	
