0.2 	1 	2 	3 	4 	5 	6 	7 	8 	9 	10 	11 	12 	13 	14 	15 	16 	17 	18 	19 	20 	21 	22 	23 	24 	25 	26 	27 	28 	29 	
-0.0114914 	1.02293 	1.96628 	3.0422 	3.95472 	5.03861 	5.9822 	6.98106 	8.06667 	8.88996 	10.124 	10.916 	11.9871 	13.1266 	13.8233 	15.0945 	16.0909 	16.7818 	18.1196 	19.1494 	19.7551 	21.0003 	22.3381 	23.0341 	23.8933 	25.4517 	26.9406 	27.7122 	28.0839 	28.6415 	
-0.0112408 	1.02205 	1.96854 	3.03754 	3.96284 	5.02641 	5.99804 	6.96389 	8.08065 	8.88513 	10.1148 	10.939 	11.9591 	13.1435 	13.8316 	15.0629 	16.1212 	16.7833 	18.0838 	19.1795 	19.7732 	20.9592 	22.343 	23.0885 	23.9013 	25.4226 	26.9511 	27.7533 	28.0801 	28.5723 	
-0.0105403 	1.02028 	1.97205 	3.03142 	3.97235 	5.01328 	6.01382 	6.94824 	8.09149 	8.8846 	10.1015 	10.964 	11.9328 	13.1554 	13.8454 	15.0296 	16.1475 	16.7914 	18.046 	19.2046 	19.7972 	20.92 	22.3414 	23.1435 	23.9163 	25.3935 	26.9543 	27.7897 	28.0779 	28.5083 	
-0.00942181 	1.01772 	1.97664 	3.0241 	3.98287 	4.99973 	6.02894 	6.9347 	8.09879 	8.88834 	10.0846 	10.9901 	11.909 	13.1619 	13.8643 	14.9957 	16.169 	16.8055 	18.0071 	19.224 	19.8266 	20.8838 	22.3336 	23.1982 	23.9385 	25.3653 	26.9503 	27.8206 	28.0772 	28.45 	
-0.00793362 	1.01447 	1.98213 	3.01589 	3.99399 	4.98631 	6.04282 	6.92375 	8.10232 	8.89619 	10.0647 	11.0163 	11.8886 	13.1628 	13.8874 	14.9621 	16.1851 	16.8254 	17.9685 	19.2372 	19.8606 	20.8515 	22.3199 	23.2516 	23.9676 	25.3387 	26.9391 	27.8454 	28.0776 	28.3979 	
-0.00613853 	1.01066 	1.98829 	3.00711 	4.00525 	4.97353 	6.05492 	6.91581 	8.10196 	8.90782 	10.0427 	11.0417 	11.8722 	13.1582 	13.9141 	14.9301 	16.1954 	16.8503 	17.931 	19.2439 	19.8982 	20.8241 	22.3008 	23.3029 	24.0032 	25.3144 	26.9209 	27.8634 	28.079 	28.3527 	
-0.00411117 	1.00646 	1.99487 	2.99813 	4.01621 	4.96188 	6.06481 	6.91116 	8.09776 	8.92278 	10.0193 	11.0655 	11.8604 	13.1483 	13.9434 	14.9005 	16.1995 	16.8795 	17.8959 	19.244 	19.9386 	20.8022 	22.2769 	23.3512 	24.045 	25.293 	26.896 	27.8741 	28.0809 	28.3147 	
-0.00193486 	1.00203 	2.0016 	2.98928 	4.02645 	4.95183 	6.07211 	6.90993 	8.08991 	8.94048 	9.99536 	11.0867 	11.8536 	13.1334 	13.9744 	14.8744 	16.1973 	16.9121 	17.8642 	19.2375 	19.9808 	20.7864 	22.249 	23.3957 	24.0924 	25.2752 	26.8649 	27.8771 	28.0831 	28.2844 	
0.000301736 	0.997557 	2.00821 	2.98094 	4.03556 	4.94373 	6.07656 	6.91216 	8.07874 	8.96025 	9.97179 	11.1046 	11.852 	13.114 	14.0059 	14.8525 	16.189 	16.9471 	17.8367 	19.2247 	20.0235 	20.7772 	22.2178 	23.4356 	24.1446 	25.2615 	26.828 	27.8719 	28.0852 	28.2621 	
0.00250827 	0.993217 	2.01444 	2.97342 	4.04319 	4.93791 	6.07801 	6.91773 	8.06468 	8.98133 	9.94945 	11.1187 	11.8555 	13.091 	14.037 	14.8356 	16.1749 	16.9835 	17.8142 	19.2059 	20.0658 	20.775 	22.1845 	23.4704 	24.201 	25.2523 	26.7859 	27.8585 	28.087 	28.2481 	
0.00459632 	0.989183 	2.02004 	2.96701 	4.04906 	4.93455 	6.07642 	6.92641 	8.0483 	9.00294 	9.92913 	11.1284 	11.8641 	13.0649 	14.0667 	14.8241 	16.1555 	17.0201 	17.7973 	19.1817 	20.1066 	20.7797 	22.1499 	23.4996 	24.2606 	25.248 	26.7391 	27.8366 	28.0881 	28.2425 	
0.00648292 	0.985616 	2.0248 	2.96197 	4.05294 	4.93379 	6.07189 	6.93783 	8.03022 	9.02427 	9.91156 	11.1334 	11.8774 	13.0369 	14.0938 	14.8184 	16.1313 	17.0558 	17.7866 	19.153 	20.1448 	20.7915 	22.1151 	23.5229 	24.3224 	25.2487 	26.6884 	27.8062 	28.0882 	28.2453 	
0.00809386 	0.982654 	2.02853 	2.95848 	4.05471 	4.93563 	6.06461 	6.95154 	8.01114 	9.04453 	9.89735 	11.1336 	11.8948 	13.0079 	14.1177 	14.8187 	16.1032 	17.0895 	17.7822 	19.1204 	20.1796 	20.8101 	22.0811 	23.5401 	24.3856 	25.2546 	26.6344 	27.7674 	28.0871 	28.2567 	
0.0093666 	0.980411 	2.03109 	2.95667 	4.0543 	4.93997 	6.05488 	6.967 	7.9918 	9.06297 	9.88702 	11.129 	11.9159 	12.9788 	14.1374 	14.8248 	16.0721 	17.1203 	17.7844 	19.085 	20.2101 	20.8352 	22.049 	23.5511 	24.449 	25.2656 	26.578 	27.7205 	28.0844 	28.2763 	
0.0102527 	0.978972 	2.03238 	2.95659 	4.05175 	4.94662 	6.04311 	6.9836 	7.97291 	9.07892 	9.8809 	11.1198 	11.9397 	12.9506 	14.1523 	14.8366 	16.039 	17.1472 	17.7929 	19.0479 	20.2355 	20.8662 	22.0198 	23.5561 	24.5116 	25.2816 	26.5198 	27.6657 	28.0801 	28.304 	
0.0107195 	0.978388 	2.03237 	2.95825 	4.04717 	4.95532 	6.02975 	7.0007 	7.9552 	9.09181 	9.87919 	11.1064 	11.9654 	12.9244 	14.1621 	14.8535 	16.0049 	17.1695 	17.8076 	19.0101 	20.2554 	20.9024 	21.9944 	23.5552 	24.5723 	25.3024 	26.4608 	27.6036 	28.0738 	28.3396 	
0.0107516 	0.978676 	2.03107 	2.96154 	4.04077 	4.96569 	6.01534 	7.01764 	7.93933 	9.10117 	9.88191 	11.0893 	11.9922 	12.901 	14.1663 	14.8752 	15.971 	17.1865 	17.828 	18.9727 	20.2692 	20.9431 	21.9738 	23.5488 	24.6302 	25.3274 	26.4015 	27.5347 	28.0655 	28.3825 	
0.0103511 	0.979817 	2.02854 	2.96635 	4.03281 	4.97733 	6.00046 	7.03377 	7.92587 	9.10669 	9.88895 	11.0691 	12.019 	12.8811 	14.165 	14.9007 	15.9383 	17.1977 	17.8535 	18.9368 	20.2767 	20.9874 	21.9586 	23.5374 	24.6842 	25.3562 	26.3429 	27.4598 	28.055 	28.4322 	
0.00953755 	0.981759 	2.02488 	2.97245 	4.02361 	4.98977 	5.98567 	7.04848 	7.91532 	9.10819 	9.9 	11.0465 	12.045 	12.8656 	14.1581 	14.9293 	15.9077 	17.2028 	17.8833 	18.9035 	20.278 	21.0344 	21.9495 	23.5217 	24.7334 	25.3883 	26.2856 	27.3796 	28.0423 	28.4882 	
0.00834679 	0.984417 	2.02026 	2.9796 	4.01356 	5.00251 	5.97155 	7.06121 	7.90806 	9.10565 	9.91463 	11.0225 	12.0691 	12.8547 	14.1459 	14.96 	15.8804 	17.2018 	17.9165 	18.8737 	20.2729 	21.0829 	21.947 	23.5024 	24.777 	25.4227 	26.2303 	27.2951 	28.0275 	28.5498 	
0.00682963 	0.987681 	2.01487 	2.98751 	4.00304 	5.01505 	5.95865 	7.0715 	7.90434 	9.09918 	9.93228 	10.9978 	12.0907 	12.849 	14.1289 	14.9917 	15.8571 	17.1946 	17.9521 	18.8484 	20.262 	21.132 	21.9515 	23.4803 	24.8144 	25.4588 	26.1775 	27.2073 	28.0105 	28.6161 	
0.00504957 	0.991413 	2.00892 	2.99585 	3.99249 	5.02691 	5.94745 	7.07896 	7.90428 	9.08905 	9.95228 	10.9734 	12.1088 	12.8485 	14.1078 	15.0235 	15.8386 	17.1815 	17.9892 	18.8283 	20.2456 	21.1806 	21.9631 	23.4562 	24.8448 	25.4957 	26.1279 	27.1171 	27.9915 	28.6865 	
0.00308019 	0.995461 	2.00266 	3.00429 	3.98232 	5.03762 	5.93838 	7.08334 	7.90784 	9.07568 	9.97389 	10.9502 	12.123 	12.8533 	14.0831 	15.0543 	15.8254 	17.1631 	18.0266 	18.8141 	20.2243 	21.2276 	21.9819 	23.431 	24.8678 	25.5324 	26.0819 	27.0259 	27.9708 	28.7598 	
0.00100211 	0.99966 	1.99634 	3.0125 	3.97292 	5.04677 	5.93177 	7.08447 	7.91487 	9.05958 	9.99628 	10.9289 	12.1327 	12.8631 	14.0558 	15.0831 	15.8179 	17.1399 	18.0632 	18.8061 	20.1989 	21.2722 	22.0076 	23.4057 	24.883 	25.5679 	26.0398 	26.9346 	27.9484 	28.8353 	
-0.00110032 	1.00384 	1.99022 	3.02015 	3.96466 	5.05402 	5.92786 	7.08236 	7.92507 	9.04138 	10.0186 	10.9104 	12.1377 	12.8776 	14.0269 	15.1089 	15.8163 	17.1127 	18.098 	18.8046 	20.1703 	21.3133 	22.04 	23.3812 	24.8903 	25.6013 	26.002 	26.8445 	27.9248 	28.912 	
-0.0031424 	1.00783 	1.98454 	3.02694 	3.95787 	5.05909 	5.92678 	7.0771 	7.93804 	9.02177 	10.0401 	10.8952 	12.1377 	12.8962 	13.9973 	15.131 	15.8206 	17.0823 	18.13 	18.8097 	20.1394 	21.3503 	22.0786 	23.3584 	24.8896 	25.6316 	25.9686 	26.7567 	27.9002 	28.9888 	
-0.00504252 	1.01148 	1.97951 	3.0326 	3.95279 	5.06181 	5.92856 	7.06891 	7.95326 	9.0015 	10.06 	10.884 	12.1328 	12.9183 	13.968 	15.1486 	15.8307 	17.0498 	18.1583 	18.8215 	20.1073 	21.3824 	22.1228 	23.3381 	24.8809 	25.6579 	25.9398 	26.6726 	27.8751 	29.0647 	
-0.00672538 	1.01465 	1.97535 	3.03692 	3.94962 	5.06208 	5.9331 	7.05813 	7.97014 	8.98132 	10.0775 	10.877 	12.1233 	12.943 	13.94 	15.1611 	15.8462 	17.0161 	18.1821 	18.8394 	20.0751 	21.4091 	22.1717 	23.3211 	24.8646 	25.6792 	25.9155 	26.5931 	27.8499 	29.1387 	
-0.008125 	1.01719 	1.9722 	3.03974 	3.94846 	5.05991 	5.94021 	7.04521 	7.98803 	8.96199 	10.092 	10.8745 	12.1095 	12.9695 	13.9143 	15.1683 	15.8667 	16.9824 	18.2008 	18.8633 	20.0439 	21.4301 	22.2245 	23.308 	24.8409 	25.6947 	25.8956 	26.5194 	27.8249 	29.2098 	
-0.00918725 	1.01903 	1.97019 	3.04096 	3.94936 	5.05541 	5.94959 	7.03064 	8.00624 	8.94424 	10.103 	10.8767 	12.0919 	12.9969 	13.8917 	15.1699 	15.8913 	16.9497 	18.2139 	18.8923 	20.0148 	21.4451 	22.2803 	23.2995 	24.8104 	25.7036 	25.88 	26.4526 	27.8007 	29.277 	
-0.00987198 	1.0201 	1.96939 	3.04054 	3.95224 	5.04877 	5.96086 	7.015 	8.02407 	8.92871 	10.1102 	10.8832 	12.0711 	13.0242 	13.8729 	15.1658 	15.9193 	16.9191 	18.2211 	18.9258 	19.9887 	21.4541 	22.3379 	23.296 	24.7737 	25.7054 	25.8684 	26.3936 	27.7778 	29.3395 	
-0.0101545 	1.02034 	1.96981 	3.03851 	3.957 	5.04026 	5.97357 	6.9989 	8.04085 	8.91597 	10.1132 	10.894 	12.048 	13.0505 	13.8586 	15.1563 	15.9498 	16.8915 	18.2223 	18.9629 	19.9667 	21.4573 	22.3963 	23.2977 	24.7315 	25.6994 	25.8604 	26.3431 	27.7567 	29.3964 	
-0.0100265 	1.01977 	1.97144 	3.03496 	3.96342 	5.03024 	5.9872 	6.98297 	8.05596 	8.90647 	10.112 	10.9085 	12.0233 	13.0748 	13.8493 	15.1417 	15.9818 	16.8679 	18.2175 	19.0027 	19.9496 	21.4549 	22.4542 	23.3047 	24.6846 	25.6853 	25.8556 	26.302 	27.7379 	29.4468 	
-0.00949625 	1.01841 	1.9742 	3.03004 	3.97124 	5.0191 	6.00124 	6.96781 	8.06882 	8.90056 	10.1066 	10.9262 	11.998 	13.0963 	13.8451 	15.1226 	16.0143 	16.8489 	18.2071 	19.0441 	19.9381 	21.4474 	22.5107 	23.3171 	24.6339 	25.6629 	25.8536 	26.2709 	27.7218 	29.4901 	
-0.00858798 	1.01632 	1.97797 	3.02397 	3.98014 	5.0073 	6.01512 	6.954 	8.07897 	8.89842 	10.0974 	10.9465 	11.9729 	13.1143 	13.8463 	15.0996 	16.0462 	16.8351 	18.1913 	19.0861 	19.9328 	21.4354 	22.5647 	23.3346 	24.5804 	25.6321 	25.8539 	26.2501 	27.7088 	29.5257 	
-0.00734105 	1.01359 	1.9826 	3.01698 	3.98976 	4.9953 	6.02831 	6.94207 	8.08603 	8.90011 	10.0846 	10.9686 	11.949 	13.1281 	13.8528 	15.0734 	16.0766 	16.8271 	18.171 	19.1276 	19.934 	21.4196 	22.615 	23.3569 	24.5249 	25.5929 	25.856 	26.2399 	27.6995 	29.5531 	
-0.00580811 	1.01034 	1.98789 	3.00937 	3.99972 	4.98357 	6.0403 	6.93246 	8.08977 	8.90555 	10.0688 	10.9916 	11.9271 	13.1374 	13.8643 	15.0451 	16.1044 	16.8251 	18.1467 	19.1676 	19.9422 	21.401 	22.6607 	23.3835 	24.4683 	25.5457 	25.8592 	26.2406 	27.6941 	29.572 	
-0.00405291 	1.00669 	1.99362 	3.00145 	4.00961 	4.97257 	6.05064 	6.92552 	8.09006 	8.91449 	10.0506 	11.0148 	11.908 	13.1418 	13.8803 	15.0155 	16.1287 	16.8291 	18.1194 	19.2051 	19.9572 	21.3803 	22.7011 	23.4137 	24.4117 	25.4907 	25.8631 	26.252 	27.6929 	29.582 	
-0.00214765 	1.00281 	1.99956 	2.99352 	4.01905 	4.96273 	6.05892 	6.92151 	8.08692 	8.92658 	10.0306 	11.0373 	11.8923 	13.1413 	13.9004 	14.9857 	16.149 	16.8391 	18.09 	19.2393 	19.9789 	21.3585 	22.7353 	23.4469 	24.356 	25.4287 	25.8672 	26.274 	27.6963 	29.5831 	
-0.000170037 	0.998836 	2.00548 	2.98592 	4.02766 	4.95443 	6.06485 	6.92055 	8.08049 	8.94135 	10.0097 	11.0583 	11.8806 	13.1357 	13.9237 	14.9567 	16.1644 	16.8547 	18.0596 	19.2693 	20.0071 	21.3368 	22.7629 	23.4821 	24.3019 	25.3602 	25.871 	26.3062 	27.7043 	29.5754 	
0.00179989 	0.99494 	2.01114 	2.97893 	4.03512 	4.94799 	6.0682 	6.92266 	8.07103 	8.95821 	9.98852 	11.0769 	11.8732 	13.1255 	13.9495 	14.9294 	16.1747 	16.8755 	18.0292 	19.2946 	20.0413 	21.316 	22.7833 	23.5182 	24.2502 	25.2863 	25.874 	26.348 	27.7171 	29.5588 	
0.003683 	0.991277 	2.01631 	2.97282 	4.04113 	4.94363 	6.06888 	6.92774 	8.05894 	8.97652 	9.96793 	11.0927 	11.8705 	13.1109 	13.9769 	14.9049 	16.1794 	16.9009 	17.9999 	19.3146 	20.0808 	21.2971 	22.7964 	23.5544 	24.2015 	25.2078 	25.8758 	26.3989 	27.7346 	29.5338 	
0.0054042 	0.98799 	2.02079 	2.96785 	4.04547 	4.94152 	6.06686 	6.93557 	8.04469 	8.99558 	9.94869 	11.1049 	11.8724 	13.0926 	14.005 	14.8838 	16.1786 	16.9301 	17.9728 	19.3292 	20.1248 	21.2811 	22.8021 	23.5895 	24.1565 	25.126 	25.8762 	26.4579 	27.7568 	29.5008 	
0.00689548 	0.98521 	2.0244 	2.96419 	4.04797 	4.94173 	6.06226 	6.94584 	8.02883 	9.01467 	9.93149 	11.1132 	11.8788 	13.0711 	14.0327 	14.8668 	16.1723 	16.9622 	17.9489 	19.338 	20.1724 	21.2687 	22.8003 	23.6223 	24.1155 	25.0419 	25.8749 	26.5241 	27.7835 	29.4604 	
0.00809856 	0.983043 	2.02701 	2.96199 	4.04856 	4.94422 	6.05526 	6.95812 	8.01199 	9.03307 	9.91696 	11.1174 	11.8896 	13.0473 	14.0591 	14.8547 	16.1608 	16.9963 	17.929 	19.3413 	20.2227 	21.2608 	22.7914 	23.6519 	24.0789 	24.9569 	25.8717 	26.5964 	27.8143 	29.4131 	
0.00896715 	0.981573 	2.02852 	2.96132 	4.04722 	4.94889 	6.04615 	6.97192 	7.99482 	9.05009 	9.90562 	11.1172 	11.9043 	13.0221 	14.0833 	14.8477 	16.1446 	17.0314 	17.9139 	19.3393 	20.2746 	21.2577 	22.7758 	23.6772 	24.0468 	24.8722 	25.8666 	26.6737 	27.849 	29.3598 	
0.00946875 	0.980854 	2.02888 	2.96219 	4.04402 	4.95554 	6.03531 	6.98672 	7.97796 	9.0651 	9.89787 	11.1127 	11.9223 	12.9962 	14.1046 	14.846 	16.1242 	17.0665 	17.9043 	19.3322 	20.327 	21.2601 	22.754 	23.6971 	24.0193 	24.7892 	25.8596 	26.7547 	27.8871 	29.3014 	
0.00958583 	0.980908 	2.02808 	2.96456 	4.0391 	4.96389 	6.02317 	7.00191 	7.96207 	9.07755 	9.89397 	11.1041 	11.943 	12.9707 	14.1222 	14.8498 	16.1004 	17.1005 	17.9006 	19.3209 	20.3787 	21.2681 	22.7266 	23.7107 	23.9964 	24.7092 	25.8508 	26.8381 	27.928 	29.2388 	
0.00931646 	0.981729 	2.02617 	2.96833 	4.03266 	4.9736 	6.01022 	7.01693 	7.94774 	9.08698 	9.89405 	11.0918 	11.9656 	12.9464 	14.1354 	14.8588 	16.0741 	17.1325 	17.9032 	19.3058 	20.4288 	21.2819 	22.6945 	23.7174 	23.9777 	24.6335 	25.8405 	26.9225 	27.9711 	29.1731 	
0.00867424 	0.983277 	2.02321 	2.97334 	4.02498 	4.98428 	5.99695 	7.03118 	7.93552 	9.09306 	9.89807 	11.0762 	11.9892 	12.9243 	14.144 	14.8728 	16.0462 	17.1616 	17.9121 	19.288 	20.4761 	21.3013 	22.6584 	23.7164 	23.963 	24.5634 	25.8288 	27.0066 	28.0158 	29.1053 	
0.00768766 	0.985486 	2.01935 	2.97937 	4.01636 	4.99551 	5.9839 	7.04413 	7.92584 	9.09558 	9.90586 	11.0579 	12.0131 	12.905 	14.1477 	14.8913 	16.0177 	17.187 	17.9274 	19.2682 	20.5198 	21.3261 	22.6194 	23.7072 	23.9519 	24.4999 	25.8163 	27.089 	28.0613 	29.0367 	
0.00639886 	0.988262 	2.01475 	2.98618 	4.00715 	5.00682 	5.97158 	7.05528 	7.91907 	9.09447 	9.9171 	11.0377 	12.0364 	12.8892 	14.1463 	14.9136 	15.9896 	17.2081 	17.9487 	19.2475 	20.559 	21.3557 	22.5783 	23.6896 	23.9438 	24.4441 	25.8034 	27.1684 	28.1068 	28.9683 	
0.00486179 	0.991489 	2.00958 	2.99349 	3.99773 	5.01779 	5.96045 	7.06421 	7.91544 	9.08981 	9.93135 	11.0162 	12.0582 	12.8775 	14.14 	14.9391 	15.963 	17.2244 	17.9756 	19.227 	20.5931 	21.3897 	22.536 	23.6634 	23.9382 	24.397 	25.7905 	27.2435 	28.1516 	28.9012 	
0.00314004 	0.995035 	2.00407 	3.00101 	3.98846 	5.02799 	5.95094 	7.07059 	7.91508 	9.08178 	9.94806 	10.9942 	12.0778 	12.8703 	14.129 	14.9669 	15.9387 	17.2356 	18.0075 	19.2076 	20.6214 	21.4272 	22.4936 	23.6285 	23.9345 	24.3592 	25.7781 	27.3131 	28.1948 	28.8367 	
0.00130414 	0.998756 	1.99843 	3.00843 	3.97972 	5.037 	5.94342 	7.0742 	7.91797 	9.07072 	9.96658 	10.9727 	12.0944 	12.8678 	14.1137 	14.9959 	15.9178 	17.2414 	18.0438 	19.1903 	20.6436 	21.4674 	22.4519 	23.5854 	23.9319 	24.3314 	25.7669 	27.3762 	28.2356 	28.7758 	
-0.00057127 	1.0025 	1.9929 	3.01547 	3.97184 	5.0445 	5.93816 	7.07491 	7.92397 	9.05706 	9.98623 	10.9523 	12.1075 	12.87 	14.0948 	15.0254 	15.9008 	17.242 	18.0835 	19.1761 	20.6594 	21.5091 	22.4117 	23.5343 	23.9299 	24.314 	25.7575 	27.4318 	28.2732 	28.7195 	
-0.0024105 	1.00612 	1.98769 	3.02184 	3.96513 	5.05019 	5.93535 	7.07272 	7.93285 	9.04134 	10.0063 	10.9338 	12.1167 	12.8769 	14.0729 	15.0544 	15.8886 	17.2376 	18.1258 	19.1659 	20.6689 	21.5515 	22.3737 	23.4759 	23.9278 	24.3073 	25.7504 	27.4789 	28.3068 	28.6687 	
-0.00413985 	1.00946 	1.98301 	3.0273 	3.95986 	5.05387 	5.93509 	7.06773 	7.94424 	9.02416 	10.0259 	10.9178 	12.1216 	12.8882 	14.0488 	15.0819 	15.8815 	17.2285 	18.1696 	19.1603 	20.6721 	21.5932 	22.3385 	23.411 	23.9249 	24.3112 	25.7461 	27.5171 	28.3358 	28.6244 	
-0.00569053 	1.01241 	1.97904 	3.03163 	3.95621 	5.05539 	5.93737 	7.06014 	7.95768 	9.00619 	10.0445 	10.905 	12.1221 	12.9035 	14.0235 	15.107 	15.8799 	17.2153 	18.2139 	19.1599 	20.6694 	21.6332 	22.3067 	23.3405 	23.9208 	24.3257 	25.7452 	27.5457 	28.3594 	28.5872 	
-0.00700145 	1.01483 	1.97594 	3.03467 	3.95432 	5.05473 	5.94208 	7.05029 	7.97266 	8.98811 	10.0612 	10.8959 	12.1182 	12.9222 	13.9977 	15.129 	15.8841 	17.1987 	18.2577 	19.1653 	20.6612 	21.6703 	22.2785 	23.2654 	23.9148 	24.3504 	25.7481 	27.5643 	28.3772 	28.5577 	
-0.00802155 	1.01664 	1.97383 	3.0363 	3.95426 	5.05191 	5.94902 	7.03855 	7.98857 	8.97061 	10.0756 	10.8906 	12.1101 	12.9437 	13.9725 	15.1472 	15.8938 	17.1795 	18.3 	19.1765 	20.648 	21.7033 	22.2541 	23.1868 	23.9068 	24.3847 	25.7552 	27.5729 	28.3886 	28.5365 	
-0.00871183 	1.01777 	1.97277 	3.03648 	3.95602 	5.04706 	5.95791 	7.0254 	8.00482 	8.95434 	10.087 	10.8894 	12.098 	12.9671 	13.9488 	15.1611 	15.909 	17.1586 	18.3398 	19.1938 	20.6307 	21.7313 	22.2335 	23.1062 	23.8962 	24.428 	25.7668 	27.5714 	28.3934 	28.5238 	
-0.00904681 	1.01818 	1.97282 	3.0352 	3.9595 	5.0404 	5.96838 	7.01136 	8.02077 	8.93992 	10.0951 	10.8923 	12.0826 	12.9916 	13.9274 	15.1703 	15.9292 	17.1371 	18.3763 	19.2169 	20.61 	21.7533 	22.2167 	23.0247 	23.8831 	24.4794 	25.7831 	27.5601 	28.3911 	28.5199 	
-0.00901549 	1.01786 	1.97395 	3.03252 	3.96457 	5.03219 	5.98001 	6.99697 	8.03581 	8.92788 	10.0996 	10.8991 	12.0643 	13.0165 	13.9091 	15.1746 	15.954 	17.1158 	18.4088 	19.2456 	20.5868 	21.7685 	22.2034 	22.9437 	23.8673 	24.5379 	25.8042 	27.5393 	28.3819 	28.5247 	
-0.00862165 	1.01682 	1.97612 	3.02857 	3.97101 	5.02276 	5.99235 	6.9828 	8.04937 	8.91866 	10.1004 	10.9097 	12.0438 	13.0407 	13.8946 	15.174 	15.9826 	17.0959 	18.4367 	19.2794 	20.562 	21.7761 	22.1932 	22.8645 	23.8489 	24.6024 	25.83 	27.5094 	28.3655 	28.5381 	
-0.00788363 	1.01511 	1.97923 	3.0235 	3.97856 	5.01251 	6.00491 	6.9694 	8.06095 	8.91258 	10.0973 	10.9235 	12.022 	13.0635 	13.8843 	15.1687 	16.0144 	17.0782 	18.4596 	19.3176 	20.5365 	21.7758 	22.1855 	22.7884 	23.8282 	24.6717 	25.8603 	27.4713 	28.3424 	28.5599 	
-0.00683346 	1.01281 	1.98315 	3.01753 	3.9869 	5.00183 	6.01718 	6.95727 	8.07011 	8.90987 	10.0907 	10.9401 	11.9996 	13.0841 	13.8787 	15.1589 	16.0483 	17.0638 	18.4772 	19.3595 	20.5112 	21.7671 	22.1798 	22.7168 	23.8055 	24.7445 	25.8949 	27.4258 	28.3126 	28.5895 	
-0.00551553 	1.01001 	1.98772 	3.0109 	3.99571 	4.99115 	6.0287 	6.94688 	8.07651 	8.9106 	10.0807 	10.9589 	11.9774 	13.1018 	13.878 	15.1452 	16.0834 	17.0533 	18.4894 	19.4041 	20.4869 	21.7499 	22.1754 	22.6507 	23.7813 	24.8193 	25.9333 	27.3738 	28.2767 	28.6264 	
-0.00398465 	1.00682 	1.99275 	3.00388 	4.00463 	4.98089 	6.03901 	6.93863 	8.07993 	8.91473 	10.0678 	10.979 	11.9563 	13.1159 	13.8823 	15.1282 	16.1189 	17.0475 	18.4964 	19.4504 	20.4645 	21.7243 	22.1715 	22.5911 	23.7561 	24.895 	25.975 	27.3164 	28.2353 	28.6698 	
-0.00230387 	1.00339 	1.99803 	2.99676 	4.0133 	4.97146 	6.04773 	6.93281 	8.08026 	8.92206 	10.0524 	10.9998 	11.937 	13.1261 	13.8914 	15.1086 	16.1538 	17.047 	18.4984 	19.4973 	20.4446 	21.6905 	22.1673 	22.5391 	23.7306 	24.97 	26.0194 	27.2548 	28.189 	28.7189 	
-0.000541792 	0.999836 	2.00336 	2.98981 	4.02139 	4.96321 	6.05452 	6.92964 	8.0775 	8.93232 	10.0352 	11.0205 	11.9202 	13.1321 	13.905 	15.0872 	16.1872 	17.0521 	18.4958 	19.5437 	20.4276 	21.649 	22.162 	22.4953 	23.7056 	25.0431 	26.0656 	27.1901 	28.1386 	28.7727 	
0.00123016 	0.996317 	2.00852 	2.98332 	4.02857 	4.95648 	6.05914 	6.92923 	8.07179 	8.94507 	10.0167 	11.0404 	11.9066 	13.1335 	13.9228 	15.065 	16.2182 	17.063 	18.4893 	19.5885 	20.4141 	21.6004 	22.155 	22.4603 	23.6819 	25.1131 	26.1129 	27.1237 	28.085 	28.8302 	
0.00294064 	0.99297 	2.0133 	2.97753 	4.03457 	4.9515 	6.0614 	6.93156 	8.06335 	8.95984 	9.99782 	11.0586 	11.8967 	13.1306 	13.9441 	15.0429 	16.246 	17.0798 	18.4794 	19.6305 	20.4043 	21.5454 	22.1454 	22.4345 	23.6602 	25.1787 	26.1603 	27.0567 	28.0293 	28.8902 	
0.00452127 	0.989928 	2.01752 	2.97269 	4.03916 	4.94848 	6.06124 	6.93654 	8.05253 	8.97604 	9.97913 	11.0747 	11.8907 	13.1234 	13.9684 	15.0219 	16.2702 	17.1023 	18.4671 	19.6688 	20.3981 	21.485 	22.1327 	22.4181 	23.6415 	25.239 	26.2069 	26.9905 	27.9724 	28.9517 	
0.00590936 	0.987311 	2.021 	2.96896 	4.04216 	4.9475 	6.05869 	6.94395 	8.03977 	8.99304 	9.96137 	11.0879 	11.8889 	13.1123 	13.9947 	15.0028 	16.2902 	17.1301 	18.453 	19.7023 	20.3956 	21.4201 	22.1164 	22.4112 	23.6265 	25.2929 	26.2516 	26.9264 	27.9155 	29.0134 	
0.00705035 	0.985221 	2.02363 	2.9665 	4.04347 	4.94861 	6.05385 	6.95349 	8.02557 	9.01021 	9.9452 	11.0978 	11.8914 	13.0978 	14.0223 	14.9865 	16.3056 	17.1629 	18.4383 	19.7302 	20.3964 	21.3519 	22.096 	22.4135 	23.6161 	25.3397 	26.2935 	26.8653 	27.8597 	29.0741 	
0.00790001 	0.983739 	2.02528 	2.96539 	4.04304 	4.95174 	6.04693 	6.96477 	8.01047 	9.02687 	9.93123 	11.1041 	11.8981 	13.0804 	14.0503 	14.9738 	16.3164 	17.1998 	18.4237 	19.7518 	20.4001 	21.2816 	22.0713 	22.4247 	23.6108 	25.3787 	26.3316 	26.8086 	27.806 	29.1326 	
