#Coor		Free	+/-		Prob		+/-
0.002500	inf	-nan	0.000000	-nan
0.007500	inf	-nan	0.000000	-nan
0.012500	inf	-nan	0.000000	-nan
0.017500	inf	-nan	0.000000	-nan
0.022500	inf	-nan	0.000000	-nan
0.027500	inf	-nan	0.000000	-nan
0.032500	inf	-nan	0.000000	-nan
0.037500	inf	-nan	0.000000	-nan
0.042500	inf	-nan	0.000000	-nan
0.047500	inf	-nan	0.000000	-nan
0.052500	inf	-nan	0.000000	-nan
0.057500	inf	-nan	0.000000	-nan
0.062500	inf	-nan	0.000000	-nan
0.067500	inf	-nan	0.000000	-nan
0.072500	inf	-nan	0.000000	-nan
0.077500	inf	-nan	0.000000	-nan
0.082500	inf	-nan	0.000000	-nan
0.087500	inf	-nan	0.000000	-nan
0.092500	inf	-nan	0.000000	-nan
0.097500	inf	-nan	0.000000	-nan
0.102500	inf	-nan	0.000000	-nan
0.107500	inf	-nan	0.000000	-nan
0.112500	1.104734	-nan	0.001001	-nan
0.117500	inf	-nan	0.000000	-nan
0.122500	0.597260	-nan	0.002781	-nan
0.127500	0.817482	-nan	0.001785	-nan
0.132500	0.634585	-nan	0.002580	-nan
0.137500	0.854311	-nan	0.001658	-nan
0.142500	0.183641	-nan	0.006394	-nan
0.147500	0.000000	-nan	0.009254	-nan
0.152500	0.452481	-nan	0.003722	-nan
0.157500	0.580638	-nan	0.002876	-nan
0.162500	0.942046	-nan	0.001389	-nan
0.167500	0.757415	-nan	0.002015	-nan
0.172500	0.520194	-nan	0.003248	-nan
0.177500	0.991719	-nan	0.001257	-nan
0.182500	0.552568	-nan	0.003043	-nan
0.187500	0.334887	-nan	0.004716	-nan
0.192500	1.383526	-nan	0.000571	-nan
0.197500	0.599279	-nan	0.002770	-nan
0.202500	inf	-nan	0.000000	-nan
0.207500	0.629188	-nan	0.002608	-nan
0.212500	0.553197	-nan	0.003039	-nan
0.217500	inf	-nan	0.000000	-nan
0.222500	1.127423	-nan	0.000957	-nan
0.227500	0.939838	-nan	0.001395	-nan
0.232500	1.154878	-nan	0.000905	-nan
0.237500	1.512595	-nan	0.000441	-nan
0.242500	1.181354	-nan	0.000858	-nan
0.247500	0.849870	-nan	0.001673	-nan
0.252500	0.751640	-nan	0.002038	-nan
0.257500	0.764025	-nan	0.001988	-nan
0.262500	1.575737	-nan	0.000388	-nan
0.267500	1.243280	-nan	0.000758	-nan
0.272500	1.599293	-nan	0.000370	-nan
0.277500	1.266351	-nan	0.000723	-nan
0.282500	0.933168	-nan	0.001414	-nan
0.287500	1.288456	-nan	0.000692	-nan
0.292500	0.954791	-nan	0.001354	-nan
