0.1000000000 	 0.00000004079345572450 	 0.00048952439101412892 
0.0500000000 	 0.00000000255016008310 	 0.00012240785872563720 
0.0250000000 	 0.00000000015939383147 	 0.00003060363815166056 
0.0125000000 	 0.00000000000996203120 	 0.00000765101412980584 
0.0062500000 	 0.00000000000062239103 	 0.00000191276012628805 
0.0031250000 	 0.00000000000003996803 	 0.00000047819042947594 
0.0015625000 	 0.00000000000000444089 	 0.00000011954763579070 
0.0007812500 	 0.00000000000000022204 	 0.00000002988690894767 
0.0003906250 	 0.00000000000000044409 	 0.00000000747172723692 
0.0001953125 	 0.00000000000000288658 	 0.00000000186793314150 
0.0000976563 	 0.00000000000000111022 	 0.00000000046698178657 
0.0000488281 	 0.00000000000000421885 	 0.00000000011674705647 
0.0000244141 	 0.00000000000000399680 	 0.00000000002918332243 
0.0000122070 	 0.00000000000000532907 	 0.00000000000729083460 
0.0000061035 	 0.00000000000001354472 	 0.00000000000179989357 
0.0000030518 	 0.00000000000002708944 	 0.00000000000045718984 
0.0000015259 	 0.00000000000002398082 	 0.00000000000009436896 
0.0000007629 	 0.00000000000006039613 	 0.00000000000002242651 
0.0000003815 	 0.00000000000003419487 	 0.00000000000000288658 
0.0000001907 	 0.00000000000008126833 	 0.00000000000007127632 
0.0000000954 	 0.00000000000004618528 	 0.00000000000002997602 
